products,category,price,cost,units_sold,profit_margin,discount,total_revenue,month,zscore,space,space_proportion,total_space_percentage_per_month,space_impact,predicted_total_revenue,adjusted_total_revenue,revenue_difference,predicted_rentability
cocacola_light,drinks,0.53,0.46,290,13,0,153.70000000000002,7,-0.8389920865704908,2,0.005917159763313609,1.0,-0.03497951752389622,153.62050000000028,148.32364815657715,5.376351843422867,148.38979
cocacola_light,drinks,0.53,0.46,290,13,0,153.70000000000002,8,-0.8389920865704908,2,0.005917159763313609,1.0,-0.03497951752389622,153.62050000000028,148.32364815657715,5.376351843422867,148.37177
cocacola_light,drinks,0.53,0.46,290,13,0,153.70000000000002,9,-0.8389920865704908,2,0.005917159763313609,1.0,-0.03497951752389622,153.62050000000028,148.32364815657715,5.376351843422867,148.31825
cocacola_light,drinks,0.53,0.46,295,13,0,156.35,10,-0.8332072055326746,2,0.005917159763313609,1.0,-0.035582612653618576,153.6449000000003,150.78665851160673,5.563341488393263,148.35803
cocacola_zero,drinks,1.06,0.92,285,13,0,302.1,0,-0.5150387484527835,2,0.005917159763313609,1.0,-0.06875284478834776,303.5884999999995,281.32976558944017,20.77023441055985,281.1427
cocacola_zero,drinks,1.06,0.92,300,13,0,318.0,1,-0.4803294622258864,2,0.005917159763313609,1.0,-0.07237141556668185,324.4275999999999,294.98588984979517,23.01411015020483,295.73132
cocacola_zero,drinks,1.06,0.92,310,13,0,328.6,2,-0.4571899380746216,2,0.005917159763313609,1.0,-0.07478379608557124,330.75559999999984,304.0260446062813,24.573955393718734,309.16946
cocacola_zero,drinks,1.06,0.92,330,13,0,349.8,3,-0.41091088977209206,2,0.005917159763313609,1.0,-0.07960855712335002,351.09099999999967,321.9529267182522,27.84707328174784,321.63602
cocacola_zero,drinks,1.06,0.92,340,13,0,360.40000000000003,4,-0.3877713656208272,2,0.005917159763313609,1.0,-0.08202093764223943,360.56400000000025,330.83965407373694,29.560345926263096,331.2995
cocacola_zero,drinks,1.06,0.92,335,13,0,355.1,5,-0.39934112769645963,2,0.005917159763313609,1.0,-0.08081474738279473,357.6569999999996,326.4026832043696,28.6973167956304,326.68573
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,6,-0.37620160354519483,2,0.005917159763313609,1.0,-0.08322712790168411,365.70100000000014,335.2638393263542,30.436160673645873,335.05118
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,7,-0.37620160354519483,2,0.005917159763313609,1.0,-0.08322712790168411,365.70100000000014,335.2638393263542,30.436160673645873,335.05118
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,8,-0.37620160354519483,2,0.005917159763313609,1.0,-0.08322712790168411,365.70100000000014,335.2638393263542,30.436160673645873,335.05118
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,9,-0.37620160354519483,2,0.005917159763313609,1.0,-0.08322712790168411,365.70100000000014,335.2638393263542,30.436160673645873,335.00986
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,10,-0.37620160354519483,2,0.005917159763313609,1.0,-0.08322712790168411,365.70100000000014,335.2638393263542,30.436160673645873,335.00986
coconut,fruits,1.51,1.3,50,14,0,75.5,0,-0.3504425106220887,2,0.005917159763313609,1.0,-0.017182521620391442,75.6268000000001,74.20271961766045,1.297280382339551,75.0267
coconut,fruits,1.51,1.3,52,14,0,78.52,1,-0.3174796035764191,2,0.005917159763313609,1.0,-0.0178698224852071,78.54210000000015,77.11686153846154,1.403138461538461,76.96678
coconut,fruits,1.51,1.3,55,14,0,83.05,2,-0.2680352430079146,2,0.005917159763313609,1.0,-0.018900773782430588,82.89940000000011,81.48029073736913,1.569709262630866,80.71769
coconut,fruits,1.51,1.3,57,14,0,86.07000000000001,3,-0.23507233596224497,2,0.005917159763313609,1.0,-0.019588074647246247,86.01749999999991,84.38405441511152,1.6859455848884863,83.99219
coconut,fruits,1.51,1.3,60,14,0,90.6,4,-0.18562797539374046,2,0.005917159763313609,1.0,-0.020619025944469734,90.60000000000016,88.73191624943104,1.8680837505689567,88.577324
coconut,fruits,1.51,1.3,60,14,0,90.6,5,-0.18562797539374046,2,0.005917159763313609,1.0,-0.020619025944469734,90.60000000000016,88.73191624943104,1.8680837505689567,88.577324
coconut,fruits,1.51,1.3,60,14,0,90.6,6,-0.18562797539374046,2,0.005917159763313609,1.0,-0.020619025944469734,90.60000000000016,88.73191624943104,1.8680837505689567,88.64866
coconut,fruits,1.51,1.3,60,14,0,90.6,7,-0.18562797539374046,2,0.005917159763313609,1.0,-0.020619025944469734,90.60000000000016,88.73191624943104,1.8680837505689567,88.65336
coconut,fruits,1.51,1.3,60,14,0,90.6,8,-0.18562797539374046,2,0.005917159763313609,1.0,-0.020619025944469734,90.60000000000016,88.73191624943104,1.8680837505689567,88.65336
coconut,fruits,1.51,1.3,61,14,0,92.11,9,-0.16914652187090556,2,0.005917159763313609,1.0,-0.02096267637687756,91.8976000000001,90.17912787892581,1.930872121074188,89.789024
coconut,fruits,1.51,1.3,60,14,0,90.6,10,-0.18562797539374046,2,0.005917159763313609,1.0,-0.020619025944469734,90.60000000000016,88.73191624943104,1.8680837505689567,88.73403
colacao,drinks,1.35,1.16,45,14,0,60.75000000000001,0,-0.5114368413915018,2,0.005917159763313609,1.0,-0.013825671370050068,60.71270000000002,59.910090464269466,0.8399095357305413,59.158794
colacao,drinks,1.35,1.16,48,14,0,64.80000000000001,1,-0.4672316183666799,2,0.005917159763313609,1.0,-0.014747382794720074,64.9948000000001,63.84436959490215,0.9556304050978639,63.492207
colacao,drinks,1.35,1.16,50,14,0,67.5,2,-0.4377614696834653,2,0.005917159763313609,1.0,-0.01536185707783341,67.60279999999999,66.46307464724624,1.0369253527537552,66.289764
colacao,drinks,1.35,1.16,52,14,0,70.2,3,-0.4082913210002507,2,0.005917159763313609,1.0,-0.015976331360946745,70.24149999999995,69.07846153846154,1.1215384615384636,68.551834
colacao,drinks,1.35,1.16,55,14,0,74.25,4,-0.3640860979754288,2,0.005917159763313609,1.0,-0.01689804278561675,74.26559999999999,72.99532032316796,1.2546796768320405,72.234085
colacao,drinks,1.35,1.16,55,14,0,74.25,5,-0.3640860979754288,2,0.005917159763313609,1.0,-0.01689804278561675,74.26559999999999,72.99532032316796,1.2546796768320405,72.286385
colacao,drinks,1.35,1.16,54,14,0,72.9,6,-0.37882117231703605,2,0.005917159763313609,1.0,-0.016590805644060083,72.86910000000007,71.69053026854802,1.209469731451989,69.96226
colacao,drinks,1.35,1.16,55,14,0,74.25,7,-0.3640860979754288,2,0.005917159763313609,1.0,-0.01689804278561675,74.26559999999999,72.99532032316796,1.2546796768320405,72.434044
colacao,drinks,1.35,1.16,55,14,0,74.25,8,-0.3640860979754288,2,0.005917159763313609,1.0,-0.01689804278561675,74.26559999999999,72.99532032316796,1.2546796768320405,72.434044
colacao,drinks,1.35,1.16,56,14,0,75.60000000000001,9,-0.3493510236338216,2,0.005917159763313609,1.0,-0.017205279927173422,75.6565000000001,74.29928083750569,1.3007191624943175,73.73325
colacao,drinks,1.35,1.16,55,14,0,74.25,10,-0.3640860979754288,2,0.005917159763313609,1.0,-0.01689804278561675,74.26559999999999,72.99532032316796,1.2546796768320405,72.53862
croissants_dulcesol,groceries,3.29,2.83,36,14,0,118.44,0,0.11824200213985012,2,0.005917159763313609,1.0,-0.026954938552571688,110.83349999999994,115.2474570778334,3.192542922166595,114.97173
croissants_dulcesol,groceries,3.29,2.83,37,14,0,121.73,1,0.15415192405384132,2,0.005917159763313609,1.0,-0.027703686845698683,121.63299999999985,118.3576302002731,3.372369799726897,121.25204
croissants_dulcesol,groceries,3.29,2.83,39,14,0,128.31,2,0.22597176788182355,2,0.005917159763313609,1.0,-0.029201183431952663,126.19080000000004,124.56319615384615,3.7468038461538526,126.446976
croissants_dulcesol,groceries,3.29,2.83,40,14,0,131.6,3,0.26188168979581455,2,0.005917159763313609,1.0,-0.02994993172507965,131.53520000000012,127.65858898497952,3.9414110150204777,127.20767
croissants_dulcesol,groceries,3.29,2.83,42,14,0,138.18,4,0.33370153362379695,2,0.005917159763313609,1.0,-0.03144742831133364,138.15810000000016,133.8345943559399,4.345405644060094,133.84116
croissants_dulcesol,groceries,3.29,2.83,42,14,0,138.18,5,0.33370153362379695,2,0.005917159763313609,1.0,-0.03144742831133364,138.15810000000016,133.8345943559399,4.345405644060094,133.84116
croissants_dulcesol,groceries,3.29,2.83,43,14,0,141.47,6,0.369611455537788,2,0.005917159763313609,1.0,-0.03219617660446063,141.48609999999977,136.91520689576694,4.554793104233056,136.67392
croissants_dulcesol,groceries,3.29,2.83,43,14,0,141.47,7,0.369611455537788,2,0.005917159763313609,1.0,-0.03219617660446063,141.48609999999977,136.91520689576694,4.554793104233056,136.67688
croissants_dulcesol,groceries,3.29,2.83,43,14,0,141.47,8,0.369611455537788,2,0.005917159763313609,1.0,-0.03219617660446063,141.48609999999977,136.91520689576694,4.554793104233056,136.67688
croissants_dulcesol,groceries,3.29,2.83,43,14,0,141.47,9,0.369611455537788,2,0.005917159763313609,1.0,-0.03219617660446063,141.48609999999977,136.91520689576694,4.554793104233056,136.71893
croissants_dulcesol,groceries,3.29,2.83,42,14,0,138.18,10,0.33370153362379695,2,0.005917159763313609,1.0,-0.03144742831133364,138.15810000000016,133.8345943559399,4.345405644060094,134.01611
cruz_del_sur,drinks,4.77,4.11,12,14,0,57.239999999999995,0,-0.5497480346796808,2,0.005917159763313609,1.0,-0.01302685480200273,58.74699999999988,56.49434283113336,0.7456571688666358,58.275383
cruz_del_sur,drinks,4.77,4.11,12,14,0,57.239999999999995,1,-0.5497480346796808,2,0.005917159763313609,1.0,-0.01302685480200273,58.74699999999988,56.49434283113336,0.7456571688666358,57.906395
cruz_del_sur,drinks,4.77,4.11,13,14,0,62.00999999999999,2,-0.497684105339335,2,0.005917159763313609,1.0,-0.014112426035502957,61.467599999999926,61.13488846153845,0.8751115384615389,64.28049
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,3,-0.4456201759989892,2,0.005917159763313609,1.0,-0.015197997269003186,66.77999999999996,65.76507774237596,1.0149222576240362,65.651886
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,4,-0.4456201759989892,2,0.005917159763313609,1.0,-0.015197997269003186,66.77999999999996,65.76507774237596,1.0149222576240362,65.68798
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,5,-0.4456201759989892,2,0.005917159763313609,1.0,-0.015197997269003186,66.77999999999996,65.76507774237596,1.0149222576240362,65.68798
cruz_del_sur,drinks,4.77,4.11,15,14,0,71.55,6,-0.3935562466586434,2,0.005917159763313609,1.0,-0.016283568502503412,70.9706000000001,70.38491067364588,1.1650893263541207,68.64679
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,7,-0.4456201759989892,2,0.005917159763313609,1.0,-0.015197997269003186,66.77999999999996,65.76507774237596,1.0149222576240362,66.1194
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,8,-0.4456201759989892,2,0.005917159763313609,1.0,-0.015197997269003186,66.77999999999996,65.76507774237596,1.0149222576240362,66.1194
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,9,-0.4456201759989892,2,0.005917159763313609,1.0,-0.015197997269003186,66.77999999999996,65.76507774237596,1.0149222576240362,66.14974
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,10,-0.4456201759989892,2,0.005917159763313609,1.0,-0.015197997269003186,66.77999999999996,65.76507774237596,1.0149222576240362,66.23418
cruzcampo_0.2l,drinks,1.95,1.68,60,14,0,117.0,0,-0.5359952986275139,3,0.008875739644970414,1.0,-0.04891732474493033,123.55639999999987,111.27667300484315,5.723326995156853,121.564156
cruzcampo_0.2l,drinks,1.95,1.68,64,14,0,124.8,1,-0.4934273060850929,3,0.008875739644970414,1.0,-0.052178479727925685,125.91729999999983,118.28812572995487,6.511874270045126,118.92898
cruzcampo_0.2l,drinks,1.95,1.68,64,14,0,124.8,2,-0.4934273060850929,3,0.008875739644970414,1.0,-0.052178479727925685,125.91729999999983,118.28812572995487,6.511874270045126,119.17873
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,3,-0.4082913210002507,3,0.008875739644970414,1.0,-0.0587007896939164,140.65819999999977,132.15840912697414,8.24159087302587,131.74706
cruzcampo_0.2l,drinks,1.95,1.68,76,14,0,148.2,4,-0.3657233284578297,3,0.008875739644970414,1.0,-0.061961944676911754,150.08650000000026,139.01723979888166,9.182760201118327,139.20094
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,5,-0.4082913210002507,3,0.008875739644970414,1.0,-0.0587007896939164,140.65819999999977,132.15840912697414,8.24159087302587,131.89146
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,6,-0.4082913210002507,3,0.008875739644970414,1.0,-0.0587007896939164,140.65819999999977,132.15840912697414,8.24159087302587,132.42476
cruzcampo_0.2l,drinks,1.95,1.68,76,14,0,148.2,7,-0.3657233284578297,3,0.008875739644970414,1.0,-0.061961944676911754,150.08650000000026,139.01723979888166,9.182760201118327,139.5789
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,8,-0.4082913210002507,3,0.008875739644970414,1.0,-0.0587007896939164,140.65819999999977,132.15840912697414,8.24159087302587,132.42476
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,9,-0.4082913210002507,3,0.008875739644970414,1.0,-0.0587007896939164,140.65819999999977,132.15840912697414,8.24159087302587,132.38347
cruzcampo_0.2l,drinks,1.95,1.68,76,14,0,148.2,10,-0.3657233284578297,3,0.008875739644970414,1.0,-0.061961944676911754,150.08650000000026,139.01723979888166,9.182760201118327,139.53761
cruzcampo_1l,drinks,4.9,4.22,100,14,0,490.00000000000006,0,1.4996279344908277,2,0.005917159763313609,1.0,-0.11151570323167957,421.9637999999999,435.35730541647706,54.642694583522996,433.73245
cruzcampo_1l,drinks,4.9,4.22,108,14,0,529.2,1,1.7135593841912007,2,0.005917159763313609,1.0,-0.12043695949021394,495.2351999999995,465.4647610377788,63.73523896222122,466.8802
cruzcampo_1l,drinks,4.9,4.22,112,14,0,548.8000000000001,2,1.8205251090413863,2,0.005917159763313609,1.0,-0.12489758761948112,532.9884000000006,480.25620391442885,68.54379608557122,478.43457
cruzcampo_1l,drinks,4.9,4.22,116,14,0,568.4000000000001,3,1.9274908338915728,2,0.005917159763313609,1.0,-0.1293582157487483,568.6460000000008,494.87279016841154,73.52720983158855,497.32376
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,4,2.034456558741759,2,0.005917159763313609,1.0,-0.1338188438780155,588.196,509.3145197997269,78.6854802002731,508.87402
cruzcampo_1l,drinks,4.9,4.22,124,14,0,607.6,5,2.141422283591946,2,0.005917159763313609,1.0,-0.13827947200728266,602.8788999999992,523.5813928083751,84.01860719162494,524.20514
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,6,2.034456558741759,2,0.005917159763313609,1.0,-0.1338188438780155,588.196,509.3145197997269,78.6854802002731,509.02252
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,7,2.034456558741759,2,0.005917159763313609,1.0,-0.1338188438780155,588.196,509.3145197997269,78.6854802002731,509.02252
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,8,2.034456558741759,2,0.005917159763313609,1.0,-0.1338188438780155,588.196,509.3145197997269,78.6854802002731,508.48907
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,9,2.034456558741759,2,0.005917159763313609,1.0,-0.1338188438780155,588.196,509.3145197997269,78.6854802002731,508.44775
cruzcampo_1l,drinks,4.9,4.22,124,14,0,607.6,10,2.141422283591946,2,0.005917159763313609,1.0,-0.13827947200728266,602.8788999999992,523.5813928083751,84.01860719162494,523.7471
cruzcampo_sin,drinks,1.55,1.34,192,14,0,297.6,0,0.44961745177777446,2,0.005917159763313609,1.0,-0.06772872098315885,297.8373999999998,277.44393263541195,20.15606736458807,277.74124
cruzcampo_sin,drinks,1.55,1.34,200,14,0,310.0,1,0.5172896450503411,2,0.005917159763313609,1.0,-0.07055075102412381,309.64999999999986,288.12926718252163,21.87073281747837,299.5264
cruzcampo_sin,drinks,1.55,1.34,208,14,0,322.40000000000003,2,0.5849618383229079,2,0.005917159763313609,1.0,-0.07337278106508875,327.87919999999997,298.74461538461543,23.655384615384605,304.6048
cruzcampo_sin,drinks,1.55,1.34,220,14,0,341.0,3,0.6864701282317583,2,0.005917159763313609,1.0,-0.07760582612653619,346.7879999999998,314.53641329085116,26.463586709148842,314.977
cruzcampo_sin,drinks,1.55,1.34,228,14,0,353.40000000000003,4,0.754142321504325,2,0.005917159763313609,1.0,-0.08042785616750114,352.6969999999996,324.97679563040515,28.423204369594885,329.3787
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,5,0.7879784181406088,2,0.005917159763313609,1.0,-0.08183887118798362,359.6159999999993,330.1707419208011,29.429258079198917,330.17596
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,6,0.7879784181406088,2,0.005917159763313609,1.0,-0.08183887118798362,359.6159999999993,330.1707419208011,29.429258079198917,330.23175
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,7,0.7879784181406088,2,0.005917159763313609,1.0,-0.08183887118798362,359.6159999999993,330.1707419208011,29.429258079198917,330.25644
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,8,0.7879784181406088,2,0.005917159763313609,1.0,-0.08183887118798362,359.6159999999993,330.1707419208011,29.429258079198917,330.25644
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,9,0.7879784181406088,2,0.005917159763313609,1.0,-0.08183887118798362,359.6159999999993,330.1707419208011,29.429258079198917,330.21512
cruzcampo_sin,drinks,1.55,1.34,236,14,0,365.8,10,0.821814514776892,2,0.005917159763313609,1.0,-0.08324988620846609,364.24399999999986,335.3471916249431,30.452808375056918,334.80948
cruzcampo_sin_1l,drinks,1.15,0.99,216,14,0,248.39999999999998,0,0.1811116526640413,2,0.005917159763313609,1.0,-0.056531634046426936,257.5957000000003,234.35754210286754,14.042457897132437,234.42708
cruzcampo_sin_1l,drinks,1.15,0.99,224,14,0,257.59999999999997,1,0.23132005412433296,2,0.005917159763313609,1.0,-0.05862539827036869,261.08849999999984,242.49809740555298,15.101902594446983,242.12288
cruzcampo_sin_1l,drinks,1.15,0.99,232,14,0,266.79999999999995,2,0.2815284555846244,2,0.005917159763313609,1.0,-0.06071916249431042,261.50129999999973,250.60012744651794,16.19987255348201,249.54338
cruzcampo_sin_1l,drinks,1.15,0.99,244,14,0,280.59999999999997,3,0.3568410577750618,2,0.005917159763313609,1.0,-0.06385980883022302,281.7579999999997,262.68093764223937,17.919062357760595,263.17307
cruzcampo_sin_1l,drinks,1.15,0.99,252,14,0,289.79999999999995,4,0.4070494592353533,2,0.005917159763313609,1.0,-0.06595357305416476,290.52819999999974,270.68665452890303,19.11334547109692,270.9233
cruzcampo_sin_1l,drinks,1.15,0.99,256,14,0,294.4,5,0.43215365996549887,2,0.005917159763313609,1.0,-0.06700045516613563,294.25760000000037,274.67506599908967,19.72493400091031,274.44144
cruzcampo_sin_1l,drinks,1.15,0.99,256,14,0,294.4,6,0.43215365996549887,2,0.005917159763313609,1.0,-0.06700045516613563,294.25760000000037,274.67506599908967,19.72493400091031,274.5963
cruzcampo_sin_1l,drinks,1.15,0.99,260,14,0,299.0,7,0.4572578606956448,2,0.005917159763313609,1.0,-0.06804733727810651,299.2348,278.65384615384613,20.346153846153868,278.23608
cruzcampo_sin_1l,drinks,1.15,0.99,260,14,0,299.0,8,0.4572578606956448,2,0.005917159763313609,1.0,-0.06804733727810651,299.2348,278.65384615384613,20.346153846153868,278.21118
cruzcampo_sin_1l,drinks,1.15,0.99,256,14,0,294.4,9,0.43215365996549887,2,0.005917159763313609,1.0,-0.06700045516613563,294.25760000000037,274.67506599908967,19.72493400091031,274.55478
cruzcampo_sin_1l,drinks,1.15,0.99,256,14,0,294.4,10,0.43215365996549887,2,0.005917159763313609,1.0,-0.06700045516613563,294.25760000000037,274.67506599908967,19.72493400091031,274.55478
cucumber,vegetables,1.88,1.62,39,14,0,73.32,0,-0.3742369269663139,2,0.005917159763313609,1.0,-0.01668639053254438,73.3551999999999,72.09655384615384,1.2234461538461545,72.50876
cucumber,vegetables,1.88,1.62,42,14,0,78.96,1,-0.3126770608280434,2,0.005917159763313609,1.0,-0.01796995903504779,78.91930000000006,77.54109203459262,1.4189079654073709,77.13489
cucumber,vegetables,1.88,1.62,43,14,0,80.83999999999999,2,-0.2921571054486198,2,0.005917159763313609,1.0,-0.01839781520254893,79.03080000000006,79.35272061902593,1.4872793809740585,78.16974
cucumber,vegetables,1.88,1.62,45,14,0,84.6,3,-0.2511171946897729,2,0.005917159763313609,1.0,-0.019253527537551204,84.6123000000001,82.97115157032317,1.6288484296768218,84.35809
cucumber,vegetables,1.88,1.62,48,14,0,90.24,4,-0.1895573285515024,2,0.005917159763313609,1.0,-0.02053709604005462,90.23679999999986,88.38673245334547,1.8532675466545214,88.62238
cucumber,vegetables,1.88,1.62,47,14,0,88.36,5,-0.21007728393092584,2,0.005917159763313609,1.0,-0.02010923987255348,88.37019999999991,86.58314756486116,1.776852435138835,86.61299
cucumber,vegetables,1.88,1.62,47,14,0,88.36,6,-0.21007728393092584,2,0.005917159763313609,1.0,-0.02010923987255348,88.37019999999991,86.58314756486116,1.776852435138835,86.684326
cucumber,vegetables,1.88,1.62,47,14,0,88.36,7,-0.21007728393092584,2,0.005917159763313609,1.0,-0.02010923987255348,88.37019999999991,86.58314756486116,1.776852435138835,86.684326
cucumber,vegetables,1.88,1.62,48,14,0,90.24,8,-0.1895573285515024,2,0.005917159763313609,1.0,-0.02053709604005462,90.23679999999986,88.38673245334547,1.8532675466545214,88.69372
cucumber,vegetables,1.88,1.62,48,14,0,90.24,9,-0.1895573285515024,2,0.005917159763313609,1.0,-0.02053709604005462,90.23679999999986,88.38673245334547,1.8532675466545214,88.72406
cucumber,vegetables,1.88,1.62,47,14,0,88.36,10,-0.21007728393092584,2,0.005917159763313609,1.0,-0.02010923987255348,88.37019999999991,86.58314756486116,1.776852435138835,86.785255
degreaser_kh7,cleaning_products,4.32,3.72,26,14,0,112.32000000000001,0,0.051442998457896974,3,0.008875739644970414,1.0,-0.04696063175513312,134.85539999999983,107.04538184126346,5.274618158736544,105.165825
degreaser_kh7,cleaning_products,4.32,3.72,28,14,0,120.96000000000001,1,0.1457474742441837,3,0.008875739644970414,1.0,-0.05057298804398951,121.65879999999977,114.84269136619905,6.11730863380096,114.4893
degreaser_kh7,cleaning_products,4.32,3.72,28,14,0,120.96000000000001,2,0.1457474742441837,3,0.008875739644970414,1.0,-0.05057298804398951,121.65879999999977,114.84269136619905,6.11730863380096,114.517044
degreaser_kh7,cleaning_products,4.32,3.72,30,14,0,129.60000000000002,3,0.24005195003047042,3,0.008875739644970414,1.0,-0.054185344332845914,130.94520000000017,122.57757937446318,7.022420625536839,122.00755
degreaser_kh7,cleaning_products,4.32,3.72,32,14,0,138.24,4,0.3343564258167573,3,0.008875739644970414,1.0,-0.05779770062170231,138.7677999999999,130.25004586605587,7.9899541339441384,130.72925
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,5,0.2872041879236137,3,0.008875739644970414,1.0,-0.05599152247727411,133.82320000000004,126.42161530984346,7.498384690156556,125.211754
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,6,0.2872041879236137,3,0.008875739644970414,1.0,-0.05599152247727411,133.82320000000004,126.42161530984346,7.498384690156556,126.073586
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,7,0.2872041879236137,3,0.008875739644970414,1.0,-0.05599152247727411,133.82320000000004,126.42161530984346,7.498384690156556,126.073586
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,8,0.2872041879236137,3,0.008875739644970414,1.0,-0.05599152247727411,133.82320000000004,126.42161530984346,7.498384690156556,126.073586
degreaser_kh7,cleaning_products,4.32,3.72,32,14,0,138.24,9,0.3343564258167573,3,0.008875739644970414,1.0,-0.05779770062170231,138.7677999999999,130.25004586605587,7.9899541339441384,132.5716
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,10,0.2872041879236137,3,0.008875739644970414,1.0,-0.05599152247727411,133.82320000000004,126.42161530984346,7.498384690156556,126.15297
deodorant_rexona,cleaning_products,1.89,1.63,54,14,0,102.05999999999999,0,-0.060543566538318404,2,0.005917159763313609,1.0,-0.023227127901684113,102.04260000000002,99.6894393263541,2.3705606736458833,99.63162
deodorant_rexona,cleaning_products,1.89,1.63,56,14,0,105.83999999999999,1,-0.019285358381817955,2,0.005917159763313609,1.0,-0.024087391898042786,106.0036,103.29059044151114,2.549409558488847,103.52588
deodorant_rexona,cleaning_products,1.89,1.63,58,14,0,109.61999999999999,2,0.021972849774682498,2,0.005917159763313609,1.0,-0.02494765589440146,109.76890000000012,106.88523796085569,2.7347620391443,106.21747
deodorant_rexona,cleaning_products,1.89,1.63,61,14,0,115.28999999999999,3,0.08386016200943318,2,0.005917159763313609,1.0,-0.026238051888939462,115.3914000000001,112.26501499772417,3.0249850022758267,111.293335
deodorant_rexona,cleaning_products,1.89,1.63,63,14,0,119.07,4,0.12511837016593347,2,0.005917159763313609,1.0,-0.02709831588529813,119.01859999999995,115.84340352753755,3.2265964724624467,115.321236
deodorant_rexona,cleaning_products,1.89,1.63,64,14,0,120.96,5,0.1457474742441837,2,0.005917159763313609,1.0,-0.02752844788347747,120.95989999999975,117.63015894401457,3.329841055985426,117.60521
deodorant_rexona,cleaning_products,1.89,1.63,64,14,0,120.96,6,0.1457474742441837,2,0.005917159763313609,1.0,-0.02752844788347747,120.95989999999975,117.63015894401457,3.329841055985426,117.78246
deodorant_rexona,cleaning_products,1.89,1.63,65,14,0,122.85,7,0.16637657832243394,2,0.005917159763313609,1.0,-0.027958579881656804,122.8778000000002,119.41528846153845,3.434711538461542,119.187935
deodorant_rexona,cleaning_products,1.89,1.63,65,14,0,122.85,8,0.16637657832243394,2,0.005917159763313609,1.0,-0.027958579881656804,122.8778000000002,119.41528846153845,3.434711538461542,119.187935
deodorant_rexona,cleaning_products,1.89,1.63,64,14,0,120.96,9,0.1457474742441837,2,0.005917159763313609,1.0,-0.02752844788347747,120.95989999999975,117.63015894401457,3.329841055985426,117.60938
deodorant_rexona,cleaning_products,1.89,1.63,64,14,0,120.96,10,0.1457474742441837,2,0.005917159763313609,1.0,-0.02752844788347747,120.95989999999975,117.63015894401457,3.329841055985426,117.60938
detergent_ariel,cleaning_products,2.01,1.73,30,14,0,60.3,0,-0.5163485328387043,3,0.008875739644970414,1.0,-0.025211236599310245,75.59260000000006,58.77976243306159,1.5202375669384054,60.564053
detergent_ariel,cleaning_products,2.01,1.73,32,14,0,64.32,1,-0.4724707559103626,3,0.008875739644970414,1.0,-0.02689198570593093,76.64089999999996,62.59030747939452,1.7296925206054752,62.753082
detergent_ariel,cleaning_products,2.01,1.73,33,14,0,66.33,2,-0.45053186744619167,3,0.008875739644970414,1.0,-0.027732360259241272,95.46170000000001,64.49051254400452,1.8394874559954815,70.282555
detergent_ariel,cleaning_products,2.01,1.73,35,14,0,70.35,3,-0.40665409051784995,3,0.008875739644970414,1.0,-0.029413109365861955,79.52750000000009,68.28078775611161,2.069212243888387,69.15386
detergent_ariel,cleaning_products,2.01,1.73,36,14,0,72.35999999999999,4,-0.38471520205367904,3,0.008875739644970414,1.0,-0.030253483919172295,72.96969999999989,70.17085790360868,2.1891420963913077,69.97591
