products,category,price,cost,units_sold,profit_margin,discount,total_revenue,month,zscore,space
carrot,vegetables,1.83,1.58,65,14,0,118.95,7,0.12380858578001293,2
carrot,vegetables,1.83,1.58,65,14,0,118.95,8,0.12380858578001293,2
carrot,vegetables,1.83,1.58,64,14,0,117.12,9,0.10383437389472305,2
carrot,vegetables,1.83,1.58,64,14,0,117.12,10,0.10383437389472305,2
cauliflower,vegetables,1.26,1.09,39,13,0,49.14,0,-0.6381584807293246,2
cauliflower,vegetables,1.26,1.09,42,13,0,52.92,1,-0.5969002725728241,2
cauliflower,vegetables,1.26,1.09,43,13,0,54.18,2,-0.5831475365206573,2
cauliflower,vegetables,1.26,1.09,45,13,0,56.7,3,-0.5556420644163237,2
cauliflower,vegetables,1.26,1.09,48,13,0,60.480000000000004,4,-0.5143838562598233,2
cauliflower,vegetables,1.26,1.09,47,13,0,59.22,5,-0.5281365923119901,2
cauliflower,vegetables,1.26,1.09,47,13,0,59.22,6,-0.5281365923119901,2
cauliflower,vegetables,1.26,1.09,47,13,0,59.22,7,-0.5281365923119901,2
cauliflower,vegetables,1.26,1.09,48,13,0,60.480000000000004,8,-0.5143838562598233,2
cauliflower,vegetables,1.26,1.09,48,13,0,60.480000000000004,9,-0.5143838562598233,2
cauliflower,vegetables,1.26,1.09,47,13,0,59.22,10,-0.5281365923119901,2
cava_freixenet,drinks,2.43,2.09,35,14,0,85.05000000000001,0,-0.24620550324257043,3
cava_freixenet,drinks,2.43,2.09,36,14,0,87.48,1,-0.21968236942767722,3
cava_freixenet,drinks,2.43,2.09,38,14,0,92.34,2,-0.16663610179789096,3
cava_freixenet,drinks,2.43,2.09,40,14,5,97.2,3,-0.11358983416810468,3
cava_freixenet,drinks,2.43,2.09,41,14,0,99.63000000000001,4,-0.08706670035321162,3
cava_freixenet,drinks,2.43,2.09,41,14,0,99.63000000000001,5,-0.08706670035321162,3
cava_freixenet,drinks,2.43,2.09,41,14,0,99.63000000000001,6,-0.08706670035321162,3
cava_freixenet,drinks,2.43,2.09,41,14,0,99.63000000000001,7,-0.08706670035321162,3
cava_freixenet,drinks,2.43,2.09,42,14,0,102.06,8,-0.060543566538318404,3
cava_freixenet,drinks,2.43,2.09,42,14,0,102.06,9,-0.060543566538318404,3
cava_freixenet,drinks,2.43,2.09,42,14,0,102.06,10,-0.060543566538318404,3
celery,vegetables,0.87,0.75,28,14,0,24.36,0,-0.9086289564219386,2
celery,vegetables,0.87,0.75,30,14,0,26.1,1,-0.8896370828260891,2
celery,vegetables,0.87,0.75,31,14,0,26.97,2,-0.8801411460281645,2
celery,vegetables,0.87,0.75,32,14,0,27.84,3,-0.8706452092302397,2
celery,vegetables,0.87,0.75,33,14,0,28.71,4,-0.8611492724323151,2
celery,vegetables,0.87,0.75,32,14,0,27.84,5,-0.8706452092302397,2
celery,vegetables,0.87,0.75,34,14,0,29.58,6,-0.8516533356343904,2
celery,vegetables,0.87,0.75,34,14,0,29.58,7,-0.8516533356343904,2
celery,vegetables,0.87,0.75,34,14,0,29.58,8,-0.8516533356343904,2
celery,vegetables,0.87,0.75,34,14,0,29.58,9,-0.8516533356343904,2
celery,vegetables,0.87,0.75,34,14,0,29.58,10,-0.8516533356343904,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,36,14,0,256.68,0,1.6271136147204375,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,37,14,0,263.81,1,1.7049366369838894,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,39,14,0,278.07,2,1.860582681510793,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,40,14,0,285.2,3,1.938405703774245,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,42,14,0,299.46,4,2.0940517483011485,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,42,14,0,299.46,5,2.0940517483011485,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,43,14,0,306.59,6,2.1718747705646004,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,43,14,0,306.59,7,2.1718747705646004,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,43,14,0,306.59,8,2.1718747705646004,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,43,14,0,306.59,9,2.1718747705646004,2
cheese_for_pasta_casatarradellas,groceries,7.13,6.14,42,14,0,299.46,10,2.0940517483011485,2
cherry,fruits,1.79,1.54,58,14,0,103.82000000000001,0,-0.04133339554481565,2
cherry,fruits,1.79,1.54,61,14,0,109.19,1,0.01727945572513343,2
cherry,fruits,1.79,1.54,64,14,0,114.56,2,0.07589230699508252,2
cherry,fruits,1.79,1.54,67,14,0,119.93,3,0.1345051582650316,2
cherry,fruits,1.79,1.54,69,14,0,123.51,4,0.17358039244499762,2
cherry,fruits,1.79,1.54,70,14,0,125.3,5,0.19311800953498054,2
cherry,fruits,1.79,1.54,70,14,0,125.3,6,0.19311800953498054,2
cherry,fruits,1.79,1.54,70,14,0,125.3,7,0.19311800953498054,2
cherry,fruits,1.79,1.54,71,14,0,127.09,8,0.21265562662496362,2
cherry,fruits,1.79,1.54,71,14,0,127.09,9,0.21265562662496362,2
cherry,fruits,1.79,1.54,70,14,0,125.3,10,0.19311800953498054,2
choco_shake,drinks,0.83,0.71,30,14,0,24.9,0,-0.9027349266852958,2
choco_shake,drinks,0.83,0.71,31,14,0,25.73,1,-0.8936755846826778,2
choco_shake,drinks,0.83,0.71,32,14,0,26.56,2,-0.88461624268006,2
choco_shake,drinks,0.83,0.71,33,14,0,27.389999999999997,3,-0.8755569006774422,2
choco_shake,drinks,0.83,0.71,36,14,0,29.88,4,-0.8483788746695888,2
choco_shake,drinks,0.83,0.71,35,14,0,29.049999999999997,5,-0.8574382166722065,2
choco_shake,drinks,0.83,0.71,35,14,0,29.049999999999997,6,-0.8574382166722065,2
choco_shake,drinks,0.83,0.71,35,14,0,29.049999999999997,7,-0.8574382166722065,2
choco_shake,drinks,0.83,0.71,35,14,0,29.049999999999997,8,-0.8574382166722065,2
choco_shake,drinks,0.83,0.71,36,14,0,29.88,9,-0.8483788746695888,2
choco_shake,drinks,0.83,0.71,36,14,0,29.88,10,-0.8483788746695888,2
chocolate_nestlé_extrafine,groceries,4.37,3.76,34,14,0,148.58,0,0.44721618040358657,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,36,14,0,157.32,1,0.5426121431781403,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,37,14,0,161.69,2,0.5903101245654173,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,39,14,0,170.43,3,0.6857060873399713,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,40,14,0,174.8,4,0.7334040687272484,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,40,14,0,174.8,5,0.7334040687272484,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,41,14,0,179.17000000000002,6,0.781102050114525,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,40,14,0,174.8,7,0.7334040687272484,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,41,14,0,179.17000000000002,8,0.781102050114525,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,40,14,0,174.8,9,0.7334040687272484,1
chocolate_nestlé_extrafine,groceries,4.37,3.76,41,14,0,179.17000000000002,10,0.781102050114525,1
chocolate_valor,groceries,5.64,4.86,18,14,0,101.52,0,-0.06643759627496139,1
chocolate_valor,groceries,5.64,4.86,19,14,0,107.16,1,-0.00487773013669089,1
chocolate_valor,groceries,5.64,4.86,20,14,5,112.8,2,0.05668213600157961,1
chocolate_valor,groceries,5.64,4.86,20,14,0,112.8,3,0.05668213600157961,1
chocolate_valor,groceries,5.64,4.86,21,14,0,118.44,4,0.11824200213985012,1
chocolate_valor,groceries,5.64,4.86,21,14,0,118.44,5,0.11824200213985012,1
chocolate_valor,groceries,5.64,4.86,21,14,0,118.44,6,0.11824200213985012,1
chocolate_valor,groceries,5.64,4.86,21,14,0,118.44,7,0.11824200213985012,1
chocolate_valor,groceries,5.64,4.86,21,14,0,118.44,8,0.11824200213985012,1
chocolate_valor,groceries,5.64,4.86,22,14,0,124.08,9,0.1798018682781206,1
chocolate_valor,groceries,5.64,4.86,22,14,0,124.08,10,0.1798018682781206,1
chocolatina_kinder_bueno,groceries,4.86,4.18,3,14,10,14.580000000000002,0,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,11,14,10,53.46,1,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,30,14,10,145.8,2,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,0,14,10,0.0,3,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,0,14,10,0.0,4,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,0,14,10,0.0,5,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,0,14,10,0.0,6,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,23,14,10,111.78,7,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,51,14,10,247.86,8,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,0,14,10,0.0,9,-0.909283848614899,1
chocolatina_kinder_bueno,groceries,4.86,4.18,53,14,10,257.58000000000004,10,-0.909283848614899,1
chopped_pork_el_pozo,groceries,2.6,2.24,14,14,0,36.4,0,-0.7772139230345669,2
chopped_pork_el_pozo,groceries,2.6,2.24,15,14,0,39.0,1,-0.7488352613396194,2
chopped_pork_el_pozo,groceries,2.6,2.24,16,14,0,41.6,2,-0.7204565996446719,2
chopped_pork_el_pozo,groceries,2.6,2.24,16,14,0,41.6,3,-0.7204565996446719,2
chopped_pork_el_pozo,groceries,2.6,2.24,17,14,0,44.2,4,-0.6920779379497246,2
chopped_pork_el_pozo,groceries,2.6,2.24,17,14,0,44.2,5,-0.6920779379497246,2
chopped_pork_el_pozo,groceries,2.6,2.24,17,14,0,44.2,6,-0.6920779379497246,2
chopped_pork_el_pozo,groceries,2.6,2.24,18,14,0,46.800000000000004,7,-0.6636992762547773,2
chopped_pork_el_pozo,groceries,2.6,2.24,17,14,0,44.2,8,-0.6920779379497246,2
chopped_pork_el_pozo,groceries,2.6,2.24,17,14,0,44.2,9,-0.6920779379497246,2
chopped_pork_el_pozo,groceries,2.6,2.24,17,14,0,44.2,10,-0.6920779379497246,2
chorizo_revilla,groceries,5.08,4.38,16,14,0,81.28,0,-0.2873545627002441,2
chorizo_revilla,groceries,5.08,4.38,17,14,0,86.36,1,-0.23190702369627,2
chorizo_revilla,groceries,5.08,4.38,18,14,0,91.44,2,-0.1764594846922959,2
chorizo_revilla,groceries,5.08,4.38,19,14,0,96.52,3,-0.12101194568832177,2
chorizo_revilla,groceries,5.08,4.38,20,14,0,101.6,4,-0.06556440668434764,2
chorizo_revilla,groceries,5.08,4.38,19,14,0,96.52,5,-0.12101194568832177,2
chorizo_revilla,groceries,5.08,4.38,19,14,0,96.52,6,-0.12101194568832177,2
chorizo_revilla,groceries,5.08,4.38,20,14,0,101.6,7,-0.06556440668434764,2
chorizo_revilla,groceries,5.08,4.38,20,14,0,101.6,8,-0.06556440668434764,2
chorizo_revilla,groceries,5.08,4.38,20,14,0,101.6,9,-0.06556440668434764,2
chorizo_revilla,groceries,5.08,4.38,19,14,0,96.52,10,-0.12101194568832177,2
cocacola,drinks,4.35,3.75,120,14,0,522.0,0,-0.03500277101286572,2
cocacola,drinks,4.35,3.75,130,14,0,565.5,1,0.059956596966381205,2
cocacola,drinks,4.35,3.75,135,14,0,587.25,2,0.10743628095600483,2
cocacola,drinks,4.35,3.75,140,14,0,609.0,3,0.1549159649456283,2
cocacola,drinks,4.35,3.75,145,14,0,630.75,4,0.2023956489352519,2
cocacola,drinks,4.35,3.75,150,14,0,652.5,5,0.24987533292487535,2
cocacola,drinks,4.35,3.75,150,14,0,652.5,6,0.24987533292487535,2
cocacola,drinks,4.35,3.75,150,14,0,652.5,7,0.24987533292487535,2
cocacola,drinks,4.35,3.75,145,14,0,630.75,8,0.2023956489352519,2
cocacola,drinks,4.35,3.75,150,14,0,652.5,9,0.24987533292487535,2
cocacola,drinks,4.35,3.75,145,14,0,630.75,10,0.2023956489352519,2
cocacola_light,drinks,0.53,0.46,240,13,0,127.2,0,-0.8968408969486528,2
cocacola_light,drinks,0.53,0.46,250,13,0,132.5,1,-0.8852711348730203,2
cocacola_light,drinks,0.53,0.46,260,13,0,137.8,2,-0.8737013727973879,2
cocacola_light,drinks,0.53,0.46,275,13,0,145.75,3,-0.8563467296839394,2
cocacola_light,drinks,0.53,0.46,285,13,0,151.05,4,-0.844776967608307,2
cocacola_light,drinks,0.53,0.46,290,13,0,153.70000000000002,5,-0.8389920865704908,2
cocacola_light,drinks,0.53,0.46,290,13,0,153.70000000000002,6,-0.8389920865704908,2
cocacola_light,drinks,0.53,0.46,290,13,0,153.70000000000002,7,-0.8389920865704908,2
cocacola_light,drinks,0.53,0.46,290,13,0,153.70000000000002,8,-0.8389920865704908,2
cocacola_light,drinks,0.53,0.46,290,13,0,153.70000000000002,9,-0.8389920865704908,2
cocacola_light,drinks,0.53,0.46,295,13,0,156.35,10,-0.8332072055326746,2
cocacola_zero,drinks,1.06,0.92,285,13,0,302.1,0,-0.5150387484527835,2
cocacola_zero,drinks,1.06,0.92,300,13,0,318.0,1,-0.4803294622258864,2
cocacola_zero,drinks,1.06,0.92,310,13,0,328.6,2,-0.4571899380746216,2
cocacola_zero,drinks,1.06,0.92,330,13,0,349.8,3,-0.41091088977209206,2
cocacola_zero,drinks,1.06,0.92,340,13,0,360.40000000000003,4,-0.3877713656208272,2
cocacola_zero,drinks,1.06,0.92,335,13,0,355.1,5,-0.39934112769645963,2
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,6,-0.37620160354519483,2
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,7,-0.37620160354519483,2
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,8,-0.37620160354519483,2
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,9,-0.37620160354519483,2
cocacola_zero,drinks,1.06,0.92,345,13,0,365.70000000000005,10,-0.37620160354519483,2
coconut,fruits,1.51,1.3,50,14,0,75.5,0,-0.3504425106220887,2
coconut,fruits,1.51,1.3,52,14,0,78.52,1,-0.3174796035764191,2
coconut,fruits,1.51,1.3,55,14,0,83.05,2,-0.2680352430079146,2
coconut,fruits,1.51,1.3,57,14,0,86.07000000000001,3,-0.23507233596224497,2
coconut,fruits,1.51,1.3,60,14,0,90.6,4,-0.18562797539374046,2
coconut,fruits,1.51,1.3,60,14,0,90.6,5,-0.18562797539374046,2
coconut,fruits,1.51,1.3,60,14,0,90.6,6,-0.18562797539374046,2
coconut,fruits,1.51,1.3,60,14,0,90.6,7,-0.18562797539374046,2
coconut,fruits,1.51,1.3,60,14,0,90.6,8,-0.18562797539374046,2
coconut,fruits,1.51,1.3,61,14,0,92.11,9,-0.16914652187090556,2
coconut,fruits,1.51,1.3,60,14,0,90.6,10,-0.18562797539374046,2
colacao,drinks,1.35,1.16,45,14,0,60.75000000000001,0,-0.5114368413915018,2
colacao,drinks,1.35,1.16,48,14,0,64.80000000000001,1,-0.4672316183666799,2
colacao,drinks,1.35,1.16,50,14,0,67.5,2,-0.4377614696834653,2
colacao,drinks,1.35,1.16,52,14,0,70.2,3,-0.4082913210002507,2
colacao,drinks,1.35,1.16,55,14,0,74.25,4,-0.3640860979754288,2
colacao,drinks,1.35,1.16,55,14,0,74.25,5,-0.3640860979754288,2
colacao,drinks,1.35,1.16,54,14,0,72.9,6,-0.37882117231703605,2
colacao,drinks,1.35,1.16,55,14,0,74.25,7,-0.3640860979754288,2
colacao,drinks,1.35,1.16,55,14,0,74.25,8,-0.3640860979754288,2
colacao,drinks,1.35,1.16,56,14,0,75.60000000000001,9,-0.3493510236338216,2
colacao,drinks,1.35,1.16,55,14,0,74.25,10,-0.3640860979754288,2
croissants_dulcesol,groceries,3.29,2.83,36,14,0,118.44,0,0.11824200213985012,2
croissants_dulcesol,groceries,3.29,2.83,37,14,0,121.73,1,0.15415192405384132,2
croissants_dulcesol,groceries,3.29,2.83,39,14,0,128.31,2,0.22597176788182355,2
croissants_dulcesol,groceries,3.29,2.83,40,14,0,131.6,3,0.26188168979581455,2
croissants_dulcesol,groceries,3.29,2.83,42,14,0,138.18,4,0.33370153362379695,2
croissants_dulcesol,groceries,3.29,2.83,42,14,0,138.18,5,0.33370153362379695,2
croissants_dulcesol,groceries,3.29,2.83,43,14,0,141.47,6,0.369611455537788,2
croissants_dulcesol,groceries,3.29,2.83,43,14,0,141.47,7,0.369611455537788,2
croissants_dulcesol,groceries,3.29,2.83,43,14,0,141.47,8,0.369611455537788,2
croissants_dulcesol,groceries,3.29,2.83,43,14,0,141.47,9,0.369611455537788,2
croissants_dulcesol,groceries,3.29,2.83,42,14,0,138.18,10,0.33370153362379695,2
cruz_del_sur,drinks,4.77,4.11,12,14,0,57.239999999999995,0,-0.5497480346796808,2
cruz_del_sur,drinks,4.77,4.11,12,14,0,57.239999999999995,1,-0.5497480346796808,2
cruz_del_sur,drinks,4.77,4.11,13,14,0,62.00999999999999,2,-0.497684105339335,2
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,3,-0.4456201759989892,2
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,4,-0.4456201759989892,2
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,5,-0.4456201759989892,2
cruz_del_sur,drinks,4.77,4.11,15,14,0,71.55,6,-0.3935562466586434,2
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,7,-0.4456201759989892,2
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,8,-0.4456201759989892,2
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,9,-0.4456201759989892,2
cruz_del_sur,drinks,4.77,4.11,14,14,0,66.78,10,-0.4456201759989892,2
cruzcampo_0.2l,drinks,1.95,1.68,60,14,0,117.0,0,-0.5359952986275139,3
cruzcampo_0.2l,drinks,1.95,1.68,64,14,0,124.8,1,-0.4934273060850929,3
cruzcampo_0.2l,drinks,1.95,1.68,64,14,0,124.8,2,-0.4934273060850929,3
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,3,-0.4082913210002507,3
cruzcampo_0.2l,drinks,1.95,1.68,76,14,0,148.2,4,-0.3657233284578297,3
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,5,-0.4082913210002507,3
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,6,-0.4082913210002507,3
cruzcampo_0.2l,drinks,1.95,1.68,76,14,0,148.2,7,-0.3657233284578297,3
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,8,-0.4082913210002507,3
cruzcampo_0.2l,drinks,1.95,1.68,72,14,0,140.4,9,-0.4082913210002507,3
cruzcampo_0.2l,drinks,1.95,1.68,76,14,0,148.2,10,-0.3657233284578297,3
cruzcampo_1l,drinks,4.9,4.22,100,14,0,490.00000000000006,0,1.4996279344908277,2
cruzcampo_1l,drinks,4.9,4.22,108,14,0,529.2,1,1.7135593841912007,2
cruzcampo_1l,drinks,4.9,4.22,112,14,0,548.8000000000001,2,1.8205251090413863,2
cruzcampo_1l,drinks,4.9,4.22,116,14,0,568.4000000000001,3,1.9274908338915728,2
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,4,2.034456558741759,2
cruzcampo_1l,drinks,4.9,4.22,124,14,0,607.6,5,2.141422283591946,2
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,6,2.034456558741759,2
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,7,2.034456558741759,2
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,8,2.034456558741759,2
cruzcampo_1l,drinks,4.9,4.22,120,14,0,588.0,9,2.034456558741759,2
cruzcampo_1l,drinks,4.9,4.22,124,14,0,607.6,10,2.141422283591946,2
cruzcampo_sin,drinks,1.55,1.34,192,14,0,297.6,0,0.44961745177777446,2
cruzcampo_sin,drinks,1.55,1.34,200,14,0,310.0,1,0.5172896450503411,2
cruzcampo_sin,drinks,1.55,1.34,208,14,0,322.40000000000003,2,0.5849618383229079,2
cruzcampo_sin,drinks,1.55,1.34,220,14,0,341.0,3,0.6864701282317583,2
cruzcampo_sin,drinks,1.55,1.34,228,14,0,353.40000000000003,4,0.754142321504325,2
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,5,0.7879784181406088,2
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,6,0.7879784181406088,2
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,7,0.7879784181406088,2
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,8,0.7879784181406088,2
cruzcampo_sin,drinks,1.55,1.34,232,14,0,359.6,9,0.7879784181406088,2
cruzcampo_sin,drinks,1.55,1.34,236,14,0,365.8,10,0.821814514776892,2
cruzcampo_sin_1l,drinks,1.15,0.99,216,14,0,248.39999999999998,0,0.1811116526640413,2
cruzcampo_sin_1l,drinks,1.15,0.99,224,14,0,257.59999999999997,1,0.23132005412433296,2
cruzcampo_sin_1l,drinks,1.15,0.99,232,14,0,266.79999999999995,2,0.2815284555846244,2
cruzcampo_sin_1l,drinks,1.15,0.99,244,14,0,280.59999999999997,3,0.3568410577750618,2
cruzcampo_sin_1l,drinks,1.15,0.99,252,14,0,289.79999999999995,4,0.4070494592353533,2
cruzcampo_sin_1l,drinks,1.15,0.99,256,14,0,294.4,5,0.43215365996549887,2
cruzcampo_sin_1l,drinks,1.15,0.99,256,14,0,294.4,6,0.43215365996549887,2
cruzcampo_sin_1l,drinks,1.15,0.99,260,14,0,299.0,7,0.4572578606956448,2
cruzcampo_sin_1l,drinks,1.15,0.99,260,14,0,299.0,8,0.4572578606956448,2
cruzcampo_sin_1l,drinks,1.15,0.99,256,14,0,294.4,9,0.43215365996549887,2
cruzcampo_sin_1l,drinks,1.15,0.99,256,14,0,294.4,10,0.43215365996549887,2
cucumber,vegetables,1.88,1.62,39,14,0,73.32,0,-0.3742369269663139,2
cucumber,vegetables,1.88,1.62,42,14,0,78.96,1,-0.3126770608280434,2
cucumber,vegetables,1.88,1.62,43,14,0,80.83999999999999,2,-0.2921571054486198,2
cucumber,vegetables,1.88,1.62,45,14,0,84.6,3,-0.2511171946897729,2
cucumber,vegetables,1.88,1.62,48,14,0,90.24,4,-0.1895573285515024,2
cucumber,vegetables,1.88,1.62,47,14,0,88.36,5,-0.21007728393092584,2
cucumber,vegetables,1.88,1.62,47,14,0,88.36,6,-0.21007728393092584,2
cucumber,vegetables,1.88,1.62,47,14,0,88.36,7,-0.21007728393092584,2
cucumber,vegetables,1.88,1.62,48,14,0,90.24,8,-0.1895573285515024,2
cucumber,vegetables,1.88,1.62,48,14,0,90.24,9,-0.1895573285515024,2
cucumber,vegetables,1.88,1.62,47,14,0,88.36,10,-0.21007728393092584,2
degreaser_kh7,cleaning_products,4.32,3.72,26,14,0,112.32000000000001,0,0.051442998457896974,3
degreaser_kh7,cleaning_products,4.32,3.72,28,14,0,120.96000000000001,1,0.1457474742441837,3
degreaser_kh7,cleaning_products,4.32,3.72,28,14,0,120.96000000000001,2,0.1457474742441837,3
degreaser_kh7,cleaning_products,4.32,3.72,30,14,0,129.60000000000002,3,0.24005195003047042,3
degreaser_kh7,cleaning_products,4.32,3.72,32,14,0,138.24,4,0.3343564258167573,3
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,5,0.2872041879236137,3
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,6,0.2872041879236137,3
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,7,0.2872041879236137,3
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,8,0.2872041879236137,3
degreaser_kh7,cleaning_products,4.32,3.72,32,14,0,138.24,9,0.3343564258167573,3
degreaser_kh7,cleaning_products,4.32,3.72,31,14,0,133.92000000000002,10,0.2872041879236137,3
deodorant_rexona,cleaning_products,1.89,1.63,54,14,0,102.05999999999999,0,-0.060543566538318404,2
deodorant_rexona,cleaning_products,1.89,1.63,56,14,0,105.83999999999999,1,-0.019285358381817955,2
deodorant_rexona,cleaning_products,1.89,1.63,58,14,0,109.61999999999999,2,0.021972849774682498,2
deodorant_rexona,cleaning_products,1.89,1.63,61,14,0,115.28999999999999,3,0.08386016200943318,2
deodorant_rexona,cleaning_products,1.89,1.63,63,14,0,119.07,4,0.12511837016593347,2
deodorant_rexona,cleaning_products,1.89,1.63,64,14,0,120.96,5,0.1457474742441837,2
deodorant_rexona,cleaning_products,1.89,1.63,64,14,0,120.96,6,0.1457474742441837,2
deodorant_rexona,cleaning_products,1.89,1.63,65,14,0,122.85,7,0.16637657832243394,2
deodorant_rexona,cleaning_products,1.89,1.63,65,14,0,122.85,8,0.16637657832243394,2
deodorant_rexona,cleaning_products,1.89,1.63,64,14,0,120.96,9,0.1457474742441837,2
deodorant_rexona,cleaning_products,1.89,1.63,64,14,0,120.96,10,0.1457474742441837,2
detergent_ariel,cleaning_products,2.01,1.73,30,14,0,60.3,0,-0.5163485328387043,3
detergent_ariel,cleaning_products,2.01,1.73,32,14,0,64.32,1,-0.4724707559103626,3
detergent_ariel,cleaning_products,2.01,1.73,33,14,0,66.33,2,-0.45053186744619167,3
detergent_ariel,cleaning_products,2.01,1.73,35,14,0,70.35,3,-0.40665409051784995,3
detergent_ariel,cleaning_products,2.01,1.73,36,14,0,72.35999999999999,4,-0.38471520205367904,3
detergent_ariel,cleaning_products,2.01,1.73,36,14,0,72.35999999999999,5,-0.38471520205367904,3
detergent_ariel,cleaning_products,2.01,1.73,36,14,0,72.35999999999999,6,-0.38471520205367904,3
detergent_ariel,cleaning_products,2.01,1.73,36,14,0,72.35999999999999,7,-0.38471520205367904,3
detergent_ariel,cleaning_products,2.01,1.73,36,14,0,72.35999999999999,8,-0.38471520205367904,3
detergent_ariel,cleaning_products,2.01,1.73,37,14,0,74.36999999999999,9,-0.3627763135895081,3
detergent_ariel,cleaning_products,2.01,1.73,36,14,0,72.35999999999999,10,-0.38471520205367904,3
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,20,14,0,175.2,0,0.7377700166803169,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,21,14,0,183.96,1,0.8333842768525245,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,22,14,0,192.72,2,0.9289985370247318,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,24,14,0,210.24,3,1.1202270573691466,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,24,14,0,210.24,4,1.1202270573691466,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,24,14,0,210.24,5,1.1202270573691466,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,24,14,0,210.24,6,1.1202270573691466,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,25,14,0,219.0,7,1.2158413175413538,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,24,14,0,210.24,8,1.1202270573691466,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,24,14,0,210.24,9,1.1202270573691466,2
dishwashing_liquid_fairy,cleaning_products,8.76,7.54,24,14,0,210.24,10,1.1202270573691466,2
dishwashing_liquid_mistol,cleaning_products,5.03,4.33,11,14,0,55.330000000000005,0,-0.5705954361555845,2
dishwashing_liquid_mistol,cleaning_products,5.03,4.33,12,14,0,60.36,1,-0.515693640645744,2
dishwashing_liquid_mistol,cleaning_products,5.03,4.33,12,14,0,60.36,2,-0.515693640645744,2
